title,abstract,source_url,target_url,authority,authority_url
Sifon,Kokervormige constructie met een verlaagd middengedeelte dat geheel met water is gevuld en die twee waterlopen met elkaar verbindt.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/69cf7fe4-68ea-4c53-8ac0-477b59e4123a,https://service.pdok.nl/hwh/kunstwerkenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
VasteDam,"Dwars door een water gelegen afsluiting, bedoeld om water te keren of te beheersen.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/69cf7fe4-68ea-4c53-8ac0-477b59e4123a,https://service.pdok.nl/hwh/kunstwerkenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Coupure,"Een onderbreking in een waterkering voor de doorvoer van een weg of spoorweg, die bij extreme waterstanden afsluitbaar is.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/69cf7fe4-68ea-4c53-8ac0-477b59e4123a,https://service.pdok.nl/hwh/kunstwerkenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschappen Nuts-Overheidsdiensten (INSPIRE geharmoniseerd) WMS,"Deze dataset is gebaseerd op (niet geharmoniseerde) data van alle waterschappen in Nederland conform INSPIRE. De dataset bevat de volgende INSPIRE objecten:  ElectricityCable, EnvironmentalmanagementFacility, Manhole, SewerPipe, TelecommunicationsCable, Duct.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Electricity Network,Electricity cable,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Environmental Management Facility,Environmental management facility,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Utility Network,"Manhole, duct, sewerpipe, telecommunications cable",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Sewer Network,sewerpipe,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Telecommunications Cable,"Manhole, duct, telecommunications cable",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/efaf0a10-340c-46f3-bb53-9b70ba46b0a4,https://service.pdok.nl/hwh/nutsdiensten-en-overheidsdiensten/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschappen Oppervlaktewateren IMWA WMS,"Deze dataset is gebaseerd op (niet geharmoniseerde) data van alle waterschappen in Nederland conform het Informatiemodel water (IMWA). De dataset bevat de volgende IMWA objecten: Oppervlaktewaterlichaam, KRWOppervlaktewaterlichaamStilstaand, KRWOppervlaktewaterlichaamStromend, Oever, Profielverdediging en Waterdeel.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Oever,Het gebied op de grens van water en land waar het dynamisch samenspel van land en water plaatsvindt.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterdeel,"Kleinste functioneel stukje water met gelijkblijvende, homogene eigenschappen en relaties dat er binnen een water wordt onderscheiden.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
KRWOppervlaktewaterlichaamStromend,"Een onderscheiden oppervlaktewater van aanzienlijke omvang, zoals een meer, een waterbekken, een stroom, een rivier, een kanaal, een deel van een stroom, rivier of kanaal, een overgangswater of een strook kustwater.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Profielverdediging,Een kunstmatige verdediging van talud en/of bodem van een water.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
KRWOppervlaktewaterlichaamStilstaand,"Een onderscheiden oppervlaktewater van aanzienlijke omvang, zoals een meer, een waterbekken, een stroom, een rivier, een kanaal, een deel van een stroom, rivier of kanaal, een overgangswater of een strook kustwater.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Oppervlaktewaterlichaam,"Een onderscheiden oppervlaktewater van aanzienlijke omvang, zoals een meer, een waterbekken, een stroom, een rivier, een kanaal, een deel van een stroom, rivier of kanaal, een overgangswater of een strook kustwater.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f06984ba-5e3c-4fa6-9078-a69617122d67,https://service.pdok.nl/hwh/oppervlaktewaterenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschappen Waterbeheergebieden IMWA WMS,"Deze dataset is gebaseerd op (niet geharmoniseerde) data van alle waterschappen in Nederland conform het Informatiemodel water (IMWA). De dataset bevat de volgende IMWA objecten: AfvoergebiedAanvoergebied, Peilafwijkinggebied, Peilbesluitgebied, Peilgebied",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Vaarweg,"Een aaneengesloten stuk oppervlaktewater, dat als vaarweg in de Wegwijzer voor de binnenscheepvaart is gedefinieerd.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Peilafwijkinggebied,Een ontheffing die van toepassing is voor een afgebakend gedeelte van een oppervlaktewater waarvoor een van het vigerende peilbesluit afwijkende waterstand wordt nagestreefd.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
AfvoergebiedAanvoergebied,"Een gebied begrensd door (stroom)scheidingen, waaruit beschouwd vanuit het afvoerpunt het water van dat gebied afstroomt of via bemaling getransporteerd wordt naar het desbetreffende afvoerpunt.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Peilbesluitgebied,Bestuurlijk besluit met betrekking tot de te handhaven waterhoogte in waterlopen. Toelichting: Het gebied waarop het besluit (peilbesluit/partiële herziening) van toepassing is.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Peilgebied,Een cluster van afwateringsgebieden waarin één en hetzelfde peil wordt nagestreefd.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/5243bd74-591f-4fb3-9b70-90d4827b189b,https://service.pdok.nl/hwh/waterbeheergebiedenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschappen Waterketen GWSW WMS,"Deze dataset is gebaseerd op (niet geharmoniseerde) data van alle waterschappen in Nederland conform het Gegevenswoordenboek Stedelijk Water (GWSW). De dataset bevat de volgende GWSW objecten: Constructieonderdelen, IBA, Kabels, Leidingen, Leidingsegmenten, Lozingspunt, Mantelbuis, Nooduitlaat, Overnamepunt, Put, Rioleringsgebied, Rioolgemaal, RWZI en Zuiveringseenheid.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Zuiveringseenheid,Zuiveringseenheden met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Nooduitlaat,Nooduitlaten met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
IBA,IBA's met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Rioleringsgebied,Rioleringsgebieden met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Kabel,Kabels met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Leidingsegment,Leidingsegmenten met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Mantelbuis,Mantelbuizen met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
RWZI,Rioolwaterzuiveringinrichtingen met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Overnamepunt,Overnamepunten met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Leiding,Leidingen met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Put,Putten met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Constructieonderdeel,Constructieonderdelen met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Lozingspunt,Lozingspunten met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Rioolgemaal,Rioolgemalen met kenmerken gericht op het inzichtelijk maken van de afvalwaterketen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/750727a3-b157-4104-be50-546ff075959f,https://service.pdok.nl/rioned/wswaterketen/wms/v1_0?request=getCapabilities&service=WMS,rioned,https://rioned.org
Waterschappen Waterschapsgrenzen IMSO WMS,Deze dataset is gebaseerd op (geharmoniseerde) data van alle waterschappen in Nederland conform het Informatiemodel Samenhangende Objecten (IMSO). De dataset bevat het volgende object: Waterschapsgebied.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f42330b6-0a9b-427f-a3af-7aee0ecfb962,https://service.pdok.nl/hwh/waterschapsgrenzenimso/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschap,Grondgebied onder het bestuur van een waterschap.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f42330b6-0a9b-427f-a3af-7aee0ecfb962,https://service.pdok.nl/hwh/waterschapsgrenzenimso/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterschappen Waterstaatskundige zoneringen waterstaatswerk IMWA WMS,"Deze dataset is gebaseerd op (niet geharmoniseerde) data van alle waterschappen in Nederland conform het Informatiemodel water (IMWA). De dataset bevat de volgende IMWA objecten: beschermingszone, waterstaatswerkOppervlaktewaterlichaam, waterbergingsgebied, waterstaatswerkWaterkering, Profiel van Vrije Ruimte",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
WaterstaatswerkOppervlaktewaterlichaam,"Samenhangend geheel van vrij aan het aardoppervlak voorkomend water, met de daarin aanwezige stoffen, alsmede de bijbehorende bodem, oevers en, voor zover uitdrukkelijk aangewezen krachtens deze wet, drogere oevergebieden, alsmede flora en fauna.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Waterbergingsgebied,"Een krachtens de Wet ruimtelijke ordening voor waterstaatkundige doeleinden bestemd gebied, niet zijnde een oppervlaktewaterlichaam of onderdeel daarvan, dat dient ter verruiming van de bergingscapaciteit van een of meer watersystemen en ook als bergingsgebied op de legger is opgenomen.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Beschermingszone,"Aan een waterstaatswerk grenzende zone, waarin ter bescherming van dat werk voorschriften en beperkingen kunnen gelden.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
ProfielVoorVrijeRuimte,Het gebied dat nodig is om toekomstige verbeteringen aan de waterkering te kunnen realiseren.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
WaterstaatswerkWaterkering,"Kunstmatige hoogte, natuurlijke hoogte of gedeelte daarvan, of hoge gronden met ondersteunende kunstwerken, die een waterkerende of mede een waterkerende functie hebben.",https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/46c7d3f5-632b-43e1-a786-7bb3fd0cdda4,https://service.pdok.nl/hwh/zoneringenimwa/wms/v1_0?request=GetCapabilities&service=WMS,hwh,https://www.hetwaterschapshuis.nl/
Weggegevens (WEGGEG)  WMS,Dit is de web map service van de dataset Weggegevens (WEGGEG). Deze dataset bevat de rijstroken en maximumsnelheden uit de weggegevens van de Nederlandse Rijkswegen. Deze kunnen gekoppeld worden aan de wegvakken uit NWB wegen. Deze dataset is aangemerkt als As-Is bron voor EU-doelen.,https://nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/598c4109-21d2-4a6c-b083-9975a6736853,https://service.pdok.nl/rws/weggeg/wms/v1_0?request=GetCapabilities&service=WMS,rws,https://www.rijkswaterstaat.nl
